address_id,streetaddress,xcoord,ycoord,latitude,longitude,city,state,zipcode,maraddressrepositoryid,ward
230,740 KENILWORTH AVENUE NE,404607.06,136990.6,38.90075666,-76.94688836,WASHINGTON,DC,20019,288937,7
231,532 9TH STREET SE,400561.77,134866.9,38.88163747,-76.99352547,WASHINGTON,DC,20003,10359,6
232,348 V STREET NW,398480.47,138929.63,38.91823487,-77.01752191,WASHINGTON,DC,20001,229626,1
233,20 KENNEDY STREET NW,399084.79,143170.87,38.95644205,-77.01055907,WASHINGTON,DC,20011,243520,4
234,4356 ALTON PLACE NW,392547.2,142117.64,38.94692313,-77.08597388,WASHINGTON,DC,20016,265606,3
235,5410 1ST STREET NW,398973.21,143142.99,38.95619078,-77.01184636,WASHINGTON,DC,20011,245878,4
236,423 23RD PLACE NE,402291.68,136437.24,38.89578088,-76.97358263,WASHINGTON,DC,20002,24768,7
237,1643 GALES STREET NE,401688.42,136697.95,38.89813082,-76.98053608,WASHINGTON,DC,20002,58699,7
238,MOUNT OLIVET ROAD NE AND 17TH STREET NE,401813.88681563,137653.97719547,38.90674246,-76.97908719,WASHINGTON,DC,20002,907956,5
239,2304 1ST STREET NW,398921.07,139178.16,38.92047402,-77.01244168,WASHINGTON,DC,20001,228183,5
240,36 QUINCY PLACE NW,399104.51,138206.31,38.91171982,-77.01032508,WASHINGTON,DC,20001,226707,5
241,400 - 499 BLOCK OF VIRGINIA AVENUE SW,398405.17999999,135196.91000701,38.88460873,-77.01838143,WASHINGTON,DC,20024,809896,6
242,1214 V STREET SE,400971.23,133106.1,38.86577513,-76.98880884,WASHINGTON,DC,20020,71429,8
243,2021 ROSEMOUNT AVENUE NW,395960.64,140622.97,38.93348104,-77.04658839,WASHINGTON,DC,20010,234836,1
244,1349 NEWTON STREET NW,397274.65,140531.72,38.93266409,-77.03143275,WASHINGTON,DC,20010,230801,1
245,1801 CLYDESDALE PLACE NW,396231.45,139824.27,38.92628697,-77.04346059,WASHINGTON,DC,20009,236090,1
246,318 6TH STREET NE,400117.24,136307.81,38.89461791,-76.99864854,WASHINGTON,DC,20002,39230,6
247,31ST STREET NW AND R STREET NW,394525.52005686,138382.93703614,38.913294,-77.06312263,WASHINGTON,DC,20007,900258,2
248,5707 5TH STREET NW,398296.81,143465.27,38.95909291,-77.01965098,WASHINGTON,DC,20011,248821,4
249,1115 4TH STREET SE,399930.99,134358.66,38.87705922,-77.0007953,WASHINGTON,DC,20003,308398,8
250,445 MADISON STREET NE,400050.59,143427.13,38.95875098,-76.99941631,WASHINGTON,DC,20011,21031,4
251,1322 LONGFELLOW STREET NW,397304.09,143240.87,38.95706897,-77.03110385,WASHINGTON,DC,20011,254811,4
252,3520 CONNECTICUT AVENUE NW,394858.19,140926.67,38.9362111,-77.05930589,WASHINGTON,DC,20008,220939,3
253,2425 WAGNER STREET SE,402478.21,132415.98,38.85955528,-76.97144691,WASHINGTON,DC,20020,47313,8
254,1224 SAVANNAH STREET SE,400921.61,130609.37,38.84328357,-76.98938394,WASHINGTON,DC,20032,70894,8
255,3017 ORCHARD LANE NW,394805.97,138008.54,38.90992335,-77.05988611,WASHINGTON,DC,20007,279646,2
256,408 36TH STREET NE,403899.68,136362.32,38.89510031,-76.95504682,WASHINGTON,DC,20019,27079,7
257,911 IRVING STREET NE,400604.63,140044.93,38.92828295,-76.99302694,WASHINGTON,DC,20017,82123,5
258,907 M STREET NW,397884.43,137558.18,38.90587915,-77.02439071,WASHINGTON,DC,20001,239772,2
259,322 INDEPENDENCE AVENUE SE,399903.94,135548.51,38.88777752,-77.00110721,WASHINGTON,DC,20003,38124,6
260,5012 13TH STREET NE,401126.33,142529.7,38.95066597,-76.98700622,WASHINGTON,DC,20017,15110,5
261,343 36TH STREET NE,403940.81,136324.64,38.89476069,-76.95457292,WASHINGTON,DC,20019,34633,7
262,320 INDEPENDENCE AVENUE SE,399898.15,135548.46,38.88777707,-77.00117395,WASHINGTON,DC,20003,38996,6
263,1511 GALES STREET NE,401482.62,136740.35,38.89851314,-76.98290843,WASHINGTON,DC,20002,62166,7
264,936 9TH STREET NE,400522.31,137159.57,38.90229072,-76.99397852,WASHINGTON,DC,20002,82817,6
265,1545 1ST STREET SW,398924.58,133677.96,38.87092655,-77.0123926,WASHINGTON,DC,20024,60913,6
266,658 12TH STREET NE,400827.13,136752.55,38.8986239,-76.99046487,WASHINGTON,DC,20002,1210,6
267,1527 K STREET SE,401517.72,134489.39,38.87823559,-76.98250877,WASHINGTON,DC,20003,61360,6
268,1233 E STREET SE,400953.69,134980.6,38.88266139,-76.98900835,WASHINGTON,DC,20003,70470,6
269,DARRINGTON STREET SW AND MARTIN LUTHER KING JR AVENUE SW,398907.03999693,128801.57702725,38.82699761,-77.01258697,WASHINGTON,DC,20032,904524,8
270,2624 6TH STREET NE,400112.19,139588.72,38.92417347,-76.99870621,WASHINGTON,DC,20017,45594,5
271,410 36TH STREET NE,403898.29,136367.17,38.89514401,-76.95506282,WASHINGTON,DC,20019,26985,7
272,935 SHEPHERD STREET NW,397716.62,141339.62,38.93994315,-77.02633799,WASHINGTON,DC,20011,224870,4
273,338 11TH STREET SE,400756.35,135196.41,38.88460568,-76.99128253,WASHINGTON,DC,20003,280062,6
274,433 TENNESSEE AVENUE NE,401298.1,136415.41,38.89558626,-76.98503618,WASHINGTON,DC,20002,23164,6
275,900 MASSACHUSETTS AVENUE NW,397840.75,137219.98,38.90283208,-77.02489324,WASHINGTON,DC,20001,239813,2
276,240 KENILWORTH AVENUE NE,403820.15,136125.19,38.89296451,-76.95596492,WASHINGTON,DC,20019,47829,7
277,3442 BAKER STREET NE,403806.91,136124.12,38.89295492,-76.95611754,WASHINGTON,DC,20019,34315,7
278,607 ONEIDA STREET NE,400106.25,143771.28,38.96185117,-76.99877407,WASHINGTON,DC,20011,5095,4
279,5508 7TH STREET NW,398043.36,143212.87,38.95681836,-77.0225745,WASHINGTON,DC,20011,313214,4
280,427 13TH STREET NE,401036.59,136412.01,38.89555597,-76.98805073,WASHINGTON,DC,20002,24397,6
281,3005 7TH STREET SE,400331.78,130775.7,38.84478236,-76.99617813,WASHINGTON,DC,20032,42456,8
282,334 15TH STREET SE,401442.99,135188.87,38.8845369,-76.98336854,WASHINGTON,DC,20003,150692,7
283,3217 CONNECTICUT AVENUE NW,395088.13,140584.43,38.93312941,-77.0566513,WASHINGTON,DC,20008,219219,3
284,716 KENNEDY STREET NW,397980.04,143129.63,38.9560687,-77.02330481,WASHINGTON,DC,20011,285385,4
285,3357 BAKER STREET NE,403635.9,136083.15,38.89258658,-76.958089,WASHINGTON,DC,20019,35624,7
286,5044 SARGENT ROAD NE,400884.42,142670.09,38.95193092,-76.98979681,WASHINGTON,DC,20017,14359,5
287,404 F STREET NE,399979.8,136630.93,38.8975287,-77.00023286,WASHINGTON,DC,20002,27421,6
288,1406 FOXHALL ROAD NW,392910.88,137719.72,38.90730831,-77.08173313,WASHINGTON,DC,20007,271381,3
289,1200 - 1399 BLOCK OF DELAWARE AVENUE SW,398747.16300479,134091.60912087,38.8746523,-77.01443782,WASHINGTON,DC,20024,814163,6
290,14TH STREET NW AND V STREET NW,397229.03999538,138916.44702064,38.91811272,-77.03195228,WASHINGTON,DC,20009,903574,1
291,500 - 599 BLOCK OF D STREET SE,400088.29494203,135159.12246586,38.88426977,-76.99898234,WASHINGTON,DC,20003,813842,6
292,1621 13TH STREET NW,397455.63,138211.97,38.91176758,-77.02933683,WASHINGTON,DC,20009,240895,2
293,503 CONSTITUTION AVENUE NE,400066.89,135998.17,38.89182856,-76.99922897,WASHINGTON,DC,20002,14685,6
294,1477 HOWARD ROAD SE,401145.22,132228.16,38.85786607,-76.98680548,WASHINGTON,DC,20020,286250,8
295,1532 SPRING PLACE NW,396898.25,140967.71,38.93659037,-77.03577592,WASHINGTON,DC,20010,234800,1
296,1313 D STREET NE,401071.75,136307.61,38.89461546,-76.98764559,WASHINGTON,DC,20002,68221,6
297,3312 CLAY STREET NE,403523.79,136211.51,38.89374335,-76.95938063,WASHINGTON,DC,20019,36831,7
298,300 ANACOSTIA ROAD SE,404005.99,135323.22,38.88573923,-76.9538274,WASHINGTON,DC,20019,42481,7
299,1658 MONROE STREET NW,396678.25,140582.93,38.93312335,-77.03831157,WASHINGTON,DC,20010,233564,1
300,2600 UNIVERSITY PLACE NW,397024.79,139526.83,38.92361092,-77.03431015,WASHINGTON,DC,20009,234273,1
301,931 FRENCH STREET NW,397805.92,138404.23,38.91350046,-77.02529857,WASHINGTON,DC,20001,239692,2
302,1633 NEWTON STREET NW,396737.35,140676.05,38.93396243,-77.03763038,WASHINGTON,DC,20010,226319,1
303,320 - 399 BLOCK OF I STREET SE,399920.06,134605.500007,38.87928252,-77.0009213,WASHINGTON,DC,20003,815987,8
304,853 NEW JERSEY AVENUE SE,399462.0,134724.35,38.88035301,-77.00620046,WASHINGTON,DC,20003,319605,6
305,HOLMEAD PLACE NW AND OAK STREET NW,397323.59001146,140664.11700626,38.93385658,-77.03086882,WASHINGTON,DC,20010,907444,1
306,1763 P STREET NW,396422.75,137997.92,38.90983575,-77.04124492,WASHINGTON,DC,20036,276006,2
307,1340 OAK STREET NW,397298.66,140644.38,38.93367904,-77.03115628,WASHINGTON,DC,20010,230767,1
308,3801 GRAMERCY STREET NW,393507.74,143178.74,38.95648909,-77.07490335,WASHINGTON,DC,20016,263661,3
309,2409 24TH STREET SE,402334.93,132441.98,38.85978989,-76.97309764,WASHINGTON,DC,20020,47568,8
310,17TH STREET NW AND K STREET NW,396659.65001085,137186.13885904,38.90252354,-77.03850956,WASHINGTON,DC,20006,900725,2
311,3413 MINNESOTA AVENUE SE,403734.71,135128.4,38.88398541,-76.9569552,WASHINGTON,DC,20019,34918,7
312,6923 WILLOW STREET NW,398751.83,145054.92,38.9734133,-77.01440397,WASHINGTON,DC,20012,320150,4
313,2101 WISCONSIN AVENUE NW,394043.36,138828.56,38.91730519,-77.06868596,WASHINGTON,DC,20007,279531,3
314,641 COLUMBIA ROAD NW,398069.13,140057.77,38.92839671,-77.02226831,WASHINGTON,DC,20001,229467,1
315,1413 TAYLOR STREET NW,397107.42,141457.95,38.94100731,-77.0333654,WASHINGTON,DC,20011,259154,4
316,1323 BELMONT STREET NW,397316.67,139266.59,38.92126753,-77.03094317,WASHINGTON,DC,20009,276999,1
317,225 NICHOLSON STREET NE,399680.43,143603.82,38.96034259,-77.00368718,WASHINGTON,DC,20011,49482,4
318,WISCONSIN AVENUE NW AND ALBEMARLE STREET NW,393093.43000754,142226.68702372,38.94790959,-77.07967379,WASHINGTON,DC,20016,905694,3
319,1101 25TH STREET NW,395401.79,137371.89,38.9041915,-77.05301217,WASHINGTON,DC,20037,303613,2
320,940 24TH STREET NW,395520.01,137105.63,38.90179355,-77.05164749,WASHINGTON,DC,20037,273962,2
321,6825 LAUREL STREET NW,398826.37,144988.49,38.97281532,-77.01354366,WASHINGTON,DC,20012,245209,4
322,3403 MOUNT PLEASANT STREET NW,396554.91,140735.61,38.93449826,-77.03973488,WASHINGTON,DC,20010,234019,1
323,902 GIRARD STREET NE,400562.01,139867.51,38.92668473,-76.99351862,WASHINGTON,DC,20017,81739,5
324,4104 14TH STREET NW,397135.79,141471.3,38.94112766,-77.03303821,WASHINGTON,DC,20011,259405,4
325,1115 3RD STREET NE,399841.44,137371.52,38.90420018,-77.00182802,WASHINGTON,DC,20002,73816,6
326,1319 BELMONT STREET NW,397325.64,139265.9,38.92126134,-77.03083973,WASHINGTON,DC,20009,276996,1
327,311 5TH STREET SE,400017.11,135253.24,38.88511762,-76.99980279,WASHINGTON,DC,20003,155941,6
328,304 ASPEN STREET NW,398561.56,144906.36,38.97207508,-77.01659939,WASHINGTON,DC,20012,284561,4
329,2412 3RD STREET NE,399798.89,139317.24,38.92172788,-77.00231914,WASHINGTON,DC,20002,47465,5
330,2517 MOZART PLACE NW,396746.17,139541.9,38.92374568,-77.03752327,WASHINGTON,DC,20009,235847,1
331,1500 MASSACHUSETTS AVENUE SE,401437.19,135497.46,38.8873168,-76.98343474,WASHINGTON,DC,20003,62558,7
332,1822 M STREET NE,401990.07,137549.32,38.90579963,-76.97705622,WASHINGTON,DC,20002,55323,5
333,1500 IRVING STREET NE,401395.79,140141.06,38.92914802,-76.98390249,WASHINGTON,DC,20017,62553,5
334,5349 BLAINE STREET NE,406580.7,135945.82,38.89133235,-76.92414563,WASHINGTON,DC,20019,9742,7
335,720 MADISON STREET NW,397960.29,143370.23,38.95823605,-77.02353338,WASHINGTON,DC,20011,250328,4
336,555 15TH STREET SE,401398.68,134870.37,38.8816678,-76.98387989,WASHINGTON,DC,20003,7818,6
337,1400 - 1499 BLOCK OF A STREET SE,401337.84444719,135647.93917032,38.8886722,-76.98457952,WASHINGTON,DC,20003,814015,6
338,1242 GIRARD STREET NW,397470.19,139737.36,38.92550883,-77.02917457,WASHINGTON,DC,20009,231850,1
339,3628 EVERETT STREET NW,393851.9,142878.97,38.9537915,-77.07092998,WASHINGTON,DC,20008,222103,3
340,430 WARNER STREET NW,398421.85,138205.33,38.91171003,-77.0181962,WASHINGTON,DC,20001,237316,2
341,1855 CALIFORNIA STREET NW,396233.41,138904.83,38.9180047,-77.04343294,WASHINGTON,DC,20009,235514,1
342,990 - 999 BLOCK OF BELLEVUE DRIVE SW,397711.78,128776.25000701,38.82676715,-77.02635199,WASHINGTON,DC,20375,807961,8
343,4017 CLAY PLACE NE,404652.52,136074.5,38.89250386,-76.94637048,WASHINGTON,DC,20019,27907,7
344,1 CRITTENDEN STREET NE,399274.14,142237.27,38.94803211,-77.00837349,WASHINGTON,DC,20011,76010,5
345,1229 DELAFIELD PLACE NE,400959.63,142371.98,38.94924539,-76.98892956,WASHINGTON,DC,20017,70674,5
346,893 - 1099 BLOCK OF BELLEVUE STREET SE,400938.91497482,129376.5758045,38.83217764,-76.98918629,WASHINGTON,DC,20032,812101,8
347,5019 16TH STREET NW,396876.25,142645.71,38.95170619,-77.03603731,WASHINGTON,DC,20011,255789,4
348,500 PEABODY STREET NW,398259.86,143844.58,38.96250976,-77.02007826,WASHINGTON,DC,20011,246438,4
349,756 BURNS STREET SE,405035.57,134608.1,38.87929186,-76.94196582000001,WASHINGTON,DC,20019,79058,7
350,500 ASPEN STREET NW,398256.58,144912.11,38.97212632,-77.02011882,WASHINGTON,DC,20012,251285,4
351,LANE PLACE NE AND 42ND STREET NE,404908.9400025,137422.68701925,38.90464708,-76.9434051,WASHINGTON,DC,20019,904799,7
352,5708 GEORGIA AVENUE NW,397527.15,143426.12,38.9587384,-77.02853099,WASHINGTON,DC,20011,276103,4
353,42ND STREET NE AND ANACOSTIA AVENUE NE,404906.5400025,137657.87700347,38.90676577,-76.94343109,WASHINGTON,DC,20019,900467,7
354,3919 13TH STREET NW,397452.59,141267.88,38.93929617,-77.02938322,WASHINGTON,DC,20011,223590,4
355,4953 W STREET NW,391415.28,139028.64,38.91908617,-77.09899281,WASHINGTON,DC,20007,224487,3
356,728 QUEBEC PLACE NW,398088.36,140901.54,38.93599769,-77.02204888,WASHINGTON,DC,20010,228400,1
357,ANACOSTIA AVENUE NE AND NASH STREET NE,404956.94000255,137711.14701953,38.90724536,-76.94284963,WASHINGTON,DC,20019,903023,7
358,116 7TH STREET SE,400352.99,135596.46,38.88820974,-76.99593134,WASHINGTON,DC,20003,72765,6
359,1222 CONSTITUTION AVENUE NE,400922.04,136038.71,38.89219328,-76.98937171,WASHINGTON,DC,20002,70981,6
360,16TH STREET NE AND RAUM STREET NE,401711.39001553,137632.22701944,38.90654674,-76.98026895,WASHINGTON,DC,20002,907121,5
361,1707 MONTELLO AVENUE NE,401263.79,137922.35,38.90916136,-76.98542891,WASHINGTON,DC,20002,57786,5
362,5037 CATHEDRAL AVENUE NW,391189.07,140297.03,38.93050998,-77.10161758,WASHINGTON,DC,20016,268454,3
363,3023 14TH STREET NW,397209.09,140030.6,38.92814931,-77.03218685,WASHINGTON,DC,20009,284554,1
364,4000 LIVINGSTON ROAD SE,399707.92,129169.64,38.83031426,-77.00336387,WASHINGTON,DC,20032,28380,8
365,1129 20TH STREET NW,396139.43,137411.47,38.90455127,-77.04450824,WASHINGTON,DC,20036,278873,2
366,233 57TH PLACE NE,407057.35,136008.98,38.89189762,-76.91865074,WASHINGTON,DC,20019,48424,7
367,3325 STANTON ROAD SE,401724.56,130894.01,38.84584652,-76.98013402,WASHINGTON,DC,20020,36354,8
368,1960 2ND STREET NW,398721.99,138822.83,38.91727316,-77.01473671,WASHINGTON,DC,20001,229718,1
369,4257 GAULT PLACE NE,405123.38,136787.58,38.89892493,-76.94093757,WASHINGTON,DC,20019,24300,7
370,4510 5TH STREET NW,398298.79,141973.19,38.94565185,-77.01962444,WASHINGTON,DC,20011,247436,4
371,1034 SOUTHERN AVENUE SE,401174.36,129482.09,38.83312822,-76.98647443,WASHINGTON,DC,20032,74982,8
372,1351 HOWARD ROAD SE,400754.96,132432.66,38.85970871,-76.99130159,WASHINGTON,DC,20020,66132,8
373,113 47TH STREET SE,405811.61,135550.17,38.8877736,-76.93301411,WASHINGTON,DC,20019,73330,7
374,700 - 742 BLOCK OF DELAFIELD STREET NE,400312.44,142393.190007,38.94943659,-76.99639563,WASHINGTON,DC,20017,807456,5
375,7621 9TH STREET NW,397819.13,146051.87,38.98239256,-77.02517056,WASHINGTON,DC,20012,253677,4
376,1415 Q STREET NW,397159.77,138161.89,38.91131553,-77.03274791,WASHINGTON,DC,20009,240140,2
377,4401 GREENWICH PARKWAY NW,392912.38,138229.64,38.91190186,-77.0817211,WASHINGTON,DC,20007,271235,3
378,817 S STREET NW,397951.74,138487.43,38.91425031,-77.02361745,WASHINGTON,DC,20001,300394,1
379,515 E STREET NE,400097.73,136453.45,38.89592989,-76.99887341,WASHINGTON,DC,20002,12350,6
380,4405 GREENWICH PARKWAY NW,392896.8,138228.99,38.91189588,-77.08190073,WASHINGTON,DC,20007,271215,3
381,1213 ALLISON STREET NE,400940.35,141912.29,38.94510406,-76.98915261,WASHINGTON,DC,20017,332073,5
382,3210 N STREET NW,394485.43,137651.36,38.90670346,-77.06357901,WASHINGTON,DC,20007,279672,2
383,4415 GREENWICH PARKWAY NW,392869.06,138228.83,38.91189421,-77.08222057,WASHINGTON,DC,20007,271220,3
384,4201 CATHEDRAL AVENUE NW,392805.34,140330.13,38.93082287,-77.08297729,WASHINGTON,DC,20016,224793,3
385,1400 K STREET NW,397188.82,137146.36,38.90216738,-77.03240881,WASHINGTON,DC,20005,240269,2
386,NEW MEXICO AVENUE NW AND LOWELL STREET NW,392609.6999911,140510.38702211,38.93244473,-77.08523558,WASHINGTON,DC,20016,905028,3
387,3435 HOLMEAD PLACE NW,397347.38,140577.2,38.93307367,-77.0305941,WASHINGTON,DC,20010,230675,1
388,5007 12TH STREET NE,400843.65,142523.44,38.9506099,-76.99026734,WASHINGTON,DC,20017,15384,5
389,3790 MARTIN LUTHER KING JR AVENUE SE,399372.04,129798.61,38.83598013,-77.00723275,WASHINGTON,DC,20032,30825,8
390,4410 GARRISON STREET NW,392475.5,143103.19,38.95580062,-77.08681181,WASHINGTON,DC,20016,267872,3
391,4248 50TH STREET NW,391551.11,141822.06,38.94425145,-77.09746091,WASHINGTON,DC,20016,269778,3
392,2911 GEORGIA AVENUE NW,398025.38,139973.95,38.92764153,-77.02277262,WASHINGTON,DC,20001,237948,1
393,3310 WHEELER ROAD SE,400559.56,130448.94,38.84183831,-76.99355454,WASHINGTON,DC,20032,301466,8
394,12TH STREET NE AND PARK STREET NE,400846.27999873,136106.28701803,38.89280178,-76.99024491,WASHINGTON,DC,20002,902324,6
395,426 BUCHANAN STREET NW,398402.09,142031.82,38.9461802,-77.01843295,WASHINGTON,DC,20011,248208,4
396,1600 PENNSYLVANIA AVENUE SE,401564.1,134597.12,38.87920564,-76.98197401,WASHINGTON,DC,20003,311021,6
397,903 VARNUM STREET NE,400543.23,141616.69,38.94244188,-76.99373381,WASHINGTON,DC,20017,81790,5
398,457 RIGGS ROAD NE,400106.15,143655.59,38.960809,-76.99877524,WASHINGTON,DC,20011,19662,4
399,1301 U STREET NW,397353.38,138824.63,38.91728599,-77.03051814,WASHINGTON,DC,20009,297578,1
400,431 23RD PLACE NE,402297.12,136456.29,38.89595248,-76.97351986,WASHINGTON,DC,20002,23727,7
401,1933 BILTMORE STREET NW,396027.84,139413.4,38.92258516,-77.04580633,WASHINGTON,DC,20009,235300,1
402,2416 39TH PLACE NW,393225.32,139260.88,38.92119408,-77.07812304,WASHINGTON,DC,20007,263317,3
403,127 SEATON PLACE NW,398853.89,138565.26,38.91495307,-77.01321535,WASHINGTON,DC,20001,218072,5
404,1700 - 1725 BLOCK OF NEW HAMPSHIRE AVENUE NW,396504.18999999,138347.260007,38.91298271,-77.04030771,WASHINGTON,DC,20009,812437,2
405,2740 KNOX TERRACE SE,402868.07,131589.87,38.85211215,-76.96695852,WASHINGTON,DC,20020,278261,8
406,3149 16TH STREET NW,396869.35,140252.71,38.93014933,-77.036106,WASHINGTON,DC,20010,234376,1
407,771 KENYON STREET NW,397749.21,140232.55,38.92997042,-77.02595845,WASHINGTON,DC,20010,232916,1
408,1307 HOLLY STREET NW,397287.06,145850.79,38.9805797,-77.03131066,WASHINGTON,DC,20012,257287,4
409,1320 C STREET SE,401083.96,135296.18,38.8855041,-76.98750644,WASHINGTON,DC,20003,289124,6
410,1400 - 1425 BLOCK OF R STREET NW,397172.77,138305.390007,38.91260794,-77.03259861,WASHINGTON,DC,20009,800656,2
411,211 GALLATIN STREET NW,398779.16,142729.39,38.95246471,-77.01408444,WASHINGTON,DC,20011,244668,4
412,1107 1/2 M STREET NW,397610.48,137552.17,38.90582431,-77.0275491,WASHINGTON,DC,20005,306988,2
413,2000 SHEPHERD STREET NE,402079.85,141327.14,38.93983123,-76.97600969,WASHINGTON,DC,20018,53127,5
414,56 VARNUM STREET NE,399459.18,141683.76,38.94304607,-77.00623844,WASHINGTON,DC,20011,7697,5
415,5648 3RD STREET NE,399714.94,143271.96,38.95735313,-77.00328887,WASHINGTON,DC,20011,7165,4
416,4228 3RD STREET NW,398641.02,141676.8,38.94298248,-77.01567603,WASHINGTON,DC,20011,244125,4
417,3546 HERTFORD PLACE NW,396901.98,140895.47,38.93593962,-77.03573258,WASHINGTON,DC,20010,234712,1
418,200 17TH STREET NE,401646.63,136033.76,38.89214763,-76.98101942,WASHINGTON,DC,20002,53295,7
419,1314 MONROE STREET NW,397361.92,140448.68,38.9319163,-77.03042591,WASHINGTON,DC,20010,230906,1
420,3615 VAN NESS STREET NW,393896.45,141721.69,38.94336671,-77.07040571,WASHINGTON,DC,20008,222833,3
421,1704 17TH STREET NE,401970.96,138591.6,38.91518888,-76.97727355,WASHINGTON,DC,20002,57885,5
422,3900 - 3999 BLOCK OF 7TH STREET NE,400428.06999999,141208.480007,38.93876433,-76.99506244,WASHINGTON,DC,20017,803992,5
423,1707 COLUMBIA ROAD NW,396564.89,139690.16,38.92508057,-77.03961454,WASHINGTON,DC,20009,235967,1
424,1046 48TH PLACE NE,405814.61,137341.05,38.90390648,-76.93296438,WASHINGTON,DC,20019,74869,7
425,1468 CHAPIN STREET NW,397028.67,139268.61,38.92128447,-77.03426429,WASHINGTON,DC,20009,234168,1
426,305 61ST STREET NE,407510.65,136176.09,38.89339925,-76.91342378,WASHINGTON,DC,20019,41312,7
427,2131 9TH STREET NW,397947.85,138990.15,38.91877863,-77.02366381,WASHINGTON,DC,20001,284242,1
428,69 RHODE ISLAND AVENUE NW,399002.89,138711.21,38.91626802,-77.0114975,WASHINGTON,DC,20001,218716,5
429,955 L'ENFANT PLAZA SW,397827.44,135181.95,38.88447306,-77.02504024,WASHINGTON,DC,20024,291726,6
430,1300 H STREET NE,401034.87,136957.99,38.90047403,-76.98806974,WASHINGTON,DC,20002,286021,6
431,1924 8TH STREET NW,397986.86,138741.56,38.91653968,-77.02321325,WASHINGTON,DC,20001,310465,1
432,1100 13TH STREET NW,397396.61,137373.47,38.90421357,-77.03001416,WASHINGTON,DC,20005,300400,2
433,3904 8TH STREET NW,397967.4,141238.66,38.93903429,-77.02344503,WASHINGTON,DC,20011,277366,4
434,1741 LYMAN PLACE NE,401935.82,137441.21,38.90482586,-76.97768198,WASHINGTON,DC,20002,56627,5
435,5419 EAST CAPITOL STREET SE,406664.94,135738.96,38.88946824,-76.92317662,WASHINGTON,DC,20019,8872,7
436,4108 38TH STREET NW,393509.37,141640.73,38.94263463,-77.07486999,WASHINGTON,DC,20016,222249,3
437,711 4TH STREET NW,398624.47,136768.75,38.89876915,-77.0158571,WASHINGTON,DC,20001,237747,6
438,2319 ONTARIO ROAD NW,396556.62,139185.48,38.92053422,-77.03970738,WASHINGTON,DC,20009,235776,1
439,3134 BUENA VISTA TERRACE SE,403027.24,131474.44,38.85107177,-76.96512531,WASHINGTON,DC,20020,39615,8
440,830 DELAFIELD PLACE NW,397857.76,142331.53,38.94887891,-77.02471309,WASHINGTON,DC,20011,252017,4
